AssignmentID,VIN,DriverID,DepotID,StartDate,EndDate,AssignmentStatus
1040,LJ12TX2UXBDCA75LC,149,3,2019-07-08,2021-03-06,Completed
1039,LJ12TX2UXBDCA75LC,149,3,2021-11-27,2022-01-30,Completed
1041,LJ12TX2UXBDCA75LC,149,3,2024-05-22,2024-10-20,Completed
72,LK8AGU7D20HXZ9GEC,27,4,2024-08-03,2024-08-09,Cancelled
623,LKVSL0G7A51NPPP1N,149,2,2018-01-09,2019-04-05,Completed
624,LKVSL0G7A51NPPP1N,149,2,2025-06-22,2026-11-19,Completed
466,LL43J0MUMEEK2P7FH,42,4,2019-02-16,2020-11-26,Completed
467,LL43J0MUMEEK2P7FH,134,4,2025-12-01,,Active
730,LL9T0SKBFSYLBWN7M,81,1,2017-09-17,2019-06-09,Completed
731,LL9T0SKBFSYLBWN7M,93,1,2020-08-01,2021-12-01,Completed
578,LMNAWZBT45PGG62MZ,150,4,2019-01-20,2019-08-02,Completed
577,LMNAWZBT45PGG62MZ,2,4,2022-04-10,2024-03-27,Completed
579,LMNAWZBT45PGG62MZ,52,4,2025-09-16,,Active
1094,LMS15FBT5XWU4F3E3,35,3,2020-05-29,2021-03-16,Completed
1093,LMS15FBT5XWU4F3E3,72,3,2025-08-08,2026-06-08,Completed
30,LPG25NTJF788K53SC,80,1,2018-10-21,2019-08-14,Completed
29,LPG25NTJF788K53SC,77,1,2022-10-11,2023-12-11,Completed
558,LPLN4DG1WT1NDCSPS,129,1,2020-05-06,2020-08-16,Completed
1057,M1X3C20A1CW7MZZCJ,37,3,2020-02-04,2021-03-18,Completed
1056,M1X3C20A1CW7MZZCJ,120,3,2021-06-26,2023-02-04,Completed
554,M5PVV62S0W2TSRR5L,83,1,2019-01-28,2019-10-10,Completed
553,M5PVV62S0W2TSRR5L,199,1,2025-04-20,2026-11-25,Completed
96,M73KEZN9483KK0MRJ,44,1,2023-09-13,2024-04-08,Completed
95,M73KEZN9483KK0MRJ,121,1,2025-10-04,2026-05-01,Completed
998,M8E59JUE92TSL3W00,126,2,2018-06-08,2019-03-13,Completed
997,M8E59JUE92TSL3W00,170,2,2022-03-16,2023-04-26,Completed
1036,M8PP1RNMLP0GHGG5Y,103,1,2024-09-15,2026-08-14,Completed
1037,M8PP1RNMLP0GHGG5Y,212,1,2025-07-05,2026-09-16,Completed
952,MC57YGF9H72A58E8A,81,1,2017-10-26,2019-09-01,Completed
953,MC57YGF9H72A58E8A,24,1,2023-02-21,2023-05-05,Completed
955,MC57YGF9H72A58E8A,160,1,2024-03-25,2026-01-28,Completed
954,MC57YGF9H72A58E8A,96,1,2025-02-23,2025-05-13,Completed
833,MDPTET6GFRFP20SD5,58,1,2025-05-25,2025-12-13,Completed
338,MF9RML9LN2R0XVH27,22,2,2026-01-27,2026-10-20,Completed
339,MF9RML9LN2R0XVH27,185,2,2026-06-13,,Active
104,MHZSFZ762ZY8NH8SS,16,2,2017-02-15,2018-10-16,Completed
103,MHZSFZ762ZY8NH8SS,159,2,2021-04-30,2022-11-05,Completed
899,MK4UFMALXWMB1JCD0,95,4,2020-10-14,2021-10-01,Completed
898,MK4UFMALXWMB1JCD0,183,4,2024-03-20,2024-05-13,Completed
900,MK4UFMALXWMB1JCD0,74,4,2025-09-17,,Active
940,MM1RRNP2P8M392A0G,178,1,2022-10-16,2024-09-01,Completed
941,MM1RRNP2P8M392A0G,113,1,2023-06-06,2023-10-30,Completed
724,MM5R62NGXCFXT3E5V,149,2,2019-04-17,2021-01-08,Completed
591,MVMZJ124GWE50UJ2K,72,3,2020-03-28,2020-04-06,Cancelled
590,MVMZJ124GWE50UJ2K,124,3,2020-12-03,2021-11-23,Completed
706,MXD776WFUWZEZK3MD,155,4,2021-08-07,2023-04-23,Completed
707,MXD776WFUWZEZK3MD,175,4,2025-11-21,,Active
675,MXLMA6GMDTCTFETFY,2,4,2026-05-13,,Active
449,MYLWZ4RLE3FJS92BM,125,4,2025-06-18,2025-07-03,Cancelled
448,MYLWZ4RLE3FJS92BM,6,4,2025-06-26,2025-12-06,Completed
255,MZ9Y8TZLDMSVZP14K,193,3,2018-07-10,2018-11-04,Completed
256,MZ9Y8TZLDMSVZP14K,124,3,2021-04-22,2023-03-21,Completed
254,MZ9Y8TZLDMSVZP14K,45,3,2022-10-27,2023-07-22,Completed
253,MZ9Y8TZLDMSVZP14K,55,3,2026-01-12,2026-04-21,Completed
709,N02SCW8KC9GNLPZP3,153,4,2023-10-26,2024-08-02,Completed
708,N02SCW8KC9GNLPZP3,38,4,2024-02-26,2024-10-26,Completed
710,N02SCW8KC9GNLPZP3,153,4,2025-09-27,,Active
602,N45PFXRNY0D0B6F6U,189,3,2017-05-19,2018-08-30,Completed
601,N45PFXRNY0D0B6F6U,13,3,2018-08-23,2019-12-25,Completed
603,N45PFXRNY0D0B6F6U,13,3,2020-08-16,2021-12-15,Completed
826,N4PY5EL3MPYS9XFB7,164,2,2019-03-04,2020-12-31,Completed
825,N4PY5EL3MPYS9XFB7,114,2,2025-05-20,2026-04-14,Completed
827,N4PY5EL3MPYS9XFB7,11,2,2025-11-20,,Active
641,N58WACU49LNZ3UWHP,204,1,2017-09-19,2019-06-01,Completed
640,N58WACU49LNZ3UWHP,89,1,2022-08-23,2023-06-23,Completed
633,N6938YNBMLDS006EW,80,1,2023-03-19,2025-02-04,Completed
282,N6W5ETCNAH89Z1EFV,124,3,2020-03-24,2022-02-20,Completed
283,N6W5ETCNAH89Z1EFV,9,3,2022-12-20,2023-06-23,Completed
813,NBGGRBLUMAX6763W1,109,1,2024-06-29,2024-08-10,Completed
814,NBGGRBLUMAX6763W1,219,1,2025-05-15,2026-03-06,Completed
815,NBGGRBLUMAX6763W1,110,1,2025-12-05,,Active
700,NDA47E2J7W3A3U45C,121,1,2025-11-06,2026-01-16,Completed
701,NDA47E2J7W3A3U45C,44,1,2025-11-16,,Active
674,NEMBTF9MZ455KSJAX,200,2,2017-03-11,2017-07-08,Completed
673,NEMBTF9MZ455KSJAX,148,2,2020-11-17,2021-05-27,Completed
1007,NF8UANA6V58GXFHM5,189,3,2020-06-09,2020-09-22,Completed
1006,NF8UANA6V58GXFHM5,79,3,2026-05-25,2028-03-03,Completed
1044,NFAZ37WG698V696CE,183,4,2022-05-24,2022-11-05,Completed
1043,NFAZ37WG698V696CE,90,4,2025-08-21,2027-07-02,Completed
617,NKFGB7W81LKY2U9YK,111,1,2016-08-05,2016-09-30,Completed
616,NKFGB7W81LKY2U9YK,172,1,2023-11-15,2024-08-11,Completed
1014,NMU4ZRT5TZBHSGHL0,149,2,2019-01-31,2020-06-08,Completed
561,NMXWTB1VKPEEVKRX8,115,1,2022-07-08,2023-05-31,Completed
562,NMXWTB1VKPEEVKRX8,127,1,2026-07-21,,Active
191,NPY3J9UAN0S2MVLJA,52,3,2021-03-31,2022-07-14,Completed
192,NPY3J9UAN0S2MVLJA,52,3,2026-07-12,2027-06-05,Completed
855,NVYL39DF5TJEXS0VH,16,2,2017-05-05,2019-03-29,Completed
854,NVYL39DF5TJEXS0VH,29,2,2017-12-13,2018-03-04,Completed
251,NW6TN972K89REP01K,19,3,2018-05-30,2019-08-08,Completed
250,NW6TN972K89REP01K,19,3,2020-05-20,2020-12-26,Completed
252,NW6TN972K89REP01K,75,3,2022-07-11,2023-01-27,Completed
962,NWUFA6D9DS95UEWYL,8,1,2022-12-01,2024-06-11,Completed
961,NWUFA6D9DS95UEWYL,5,1,2023-04-09,2025-03-15,Completed
174,P0JCNT6F398CSK4LV,18,3,2021-09-13,2023-05-23,Completed
175,P0JCNT6F398CSK4LV,37,3,2024-05-12,2025-12-06,Completed
176,P0JCNT6F398CSK4LV,119,3,2026-03-31,,Active
41,P4P1LLJ8ZSDCR1NEB,20,4,2025-02-08,2025-12-15,Completed
40,P4P1LLJ8ZSDCR1NEB,145,4,2025-08-07,2026-01-18,Completed
84,P86370GF9S6TCNSHW,84,2,2017-03-15,2018-04-13,Completed
85,P86370GF9S6TCNSHW,150,2,2021-09-30,2022-09-02,Completed
86,P86370GF9S6TCNSHW,84,2,2024-12-13,2025-11-04,Completed
487,PBJHLCZ5DFUBYPTPA,171,3,2016-11-17,2017-03-11,Completed
486,PBJHLCZ5DFUBYPTPA,152,3,2022-09-22,2023-05-10,Completed
488,PBJHLCZ5DFUBYPTPA,191,3,2022-09-27,2022-11-26,Completed
484,PBJHLCZ5DFUBYPTPA,73,3,2023-10-09,2024-02-09,Completed
485,PBJHLCZ5DFUBYPTPA,73,3,2025-03-21,2026-05-04,Completed
719,PBN49WCZSYPNBNPJD,29,2,2017-07-18,2018-07-24,Completed
718,PBN49WCZSYPNBNPJD,88,2,2021-03-29,2022-12-12,Completed
717,PBN49WCZSYPNBNPJD,31,2,2023-12-20,2024-04-20,Completed
520,PF85C5F2K1YDTR3LZ,153,4,2024-03-16,2025-09-21,Completed
951,PKXNALE5W2UYG4760,216,1,2021-06-24,2023-03-29,Completed
221,PLEATK6P1W93M0ZYS,53,3,2017-09-17,2019-05-28,Completed
220,PLEATK6P1W93M0ZYS,86,3,2024-08-20,2025-04-23,Completed
714,PM2ZKF6B1TA4Z5V47,150,4,2017-04-16,2019-03-07,Completed
715,PM2ZKF6B1TA4Z5V47,80,4,2022-07-26,2022-12-28,Completed
716,PM2ZKF6B1TA4Z5V47,42,4,2026-03-20,,Active
1089,PNBRSFA6Y8500GJZ8,84,2,2026-07-21,2028-03-12,Completed
530,PST7M0AKGMHH6MW4Y,36,4,2026-01-12,,Active
529,PST7M0AKGMHH6MW4Y,80,4,2026-04-10,2027-11-23,Completed
1,PZSBKK5CHJ3W3GDHE,60,1,2018-05-20,2019-07-13,Completed
2,PZSBKK5CHJ3W3GDHE,132,1,2020-08-08,2022-04-28,Completed
3,PZSBKK5CHJ3W3GDHE,21,1,2023-01-21,2024-01-09,Completed
106,R0CVCVTVELUDGWDT3,34,3,2020-04-07,2020-11-15,Completed
105,R0CVCVTVELUDGWDT3,174,3,2022-11-15,2024-02-23,Completed
107,R0CVCVTVELUDGWDT3,134,3,2024-02-11,2025-04-06,Completed
593,R12ZKWVBE99V37VNN,88,2,2019-02-11,2020-01-15,Completed
594,R12ZKWVBE99V37VNN,198,2,2026-02-23,,Active
56,R349CYB09UXN7N2ZB,127,1,2022-10-16,2023-10-15,Completed
55,R349CYB09UXN7N2ZB,188,1,2026-01-19,2027-03-06,Completed
7,R38SPLDFPTYP2BCJD,42,4,2021-08-08,2022-01-27,Completed
5,R38SPLDFPTYP2BCJD,2,4,2022-09-04,2023-09-03,Completed
6,R38SPLDFPTYP2BCJD,43,4,2026-05-07,2026-10-05,Completed
995,R3EK85SRV9GGUPV6N,148,2,2016-11-07,2017-08-25,Completed
996,R3EK85SRV9GGUPV6N,64,2,2025-12-15,,Active
364,R62KFK7Z6SYCTFW6V,2,4,2018-05-15,2018-10-13,Completed
363,R62KFK7Z6SYCTFW6V,118,4,2023-12-31,2025-09-02,Completed
398,R9CYPS3WRFTVRMGWW,75,3,2026-02-27,2027-08-30,Completed
399,R9CYPS3WRFTVRMGWW,19,3,2026-06-05,2026-06-16,Cancelled
571,R9KZSM26HKPRAGCVA,191,3,2017-12-16,2018-05-08,Completed
569,R9KZSM26HKPRAGCVA,53,3,2020-07-31,2021-07-23,Completed
570,R9KZSM26HKPRAGCVA,133,3,2023-02-20,2023-11-29,Completed
685,RBDM80J6FAYLKKXRJ,146,3,2023-05-17,2023-07-09,Completed
684,RBDM80J6FAYLKKXRJ,193,3,2024-01-02,2025-10-31,Completed
39,RD0R6LEEXW0NWKTR3,118,4,2022-10-17,2023-09-14,Completed
38,RD0R6LEEXW0NWKTR3,38,4,2025-09-29,2025-12-16,Completed
230,RRSAU1861UAA1H5LD,219,1,2017-08-03,2018-06-05,Completed
229,RRSAU1861UAA1H5LD,81,1,2026-01-13,2027-05-23,Completed
232,RRSAU1861UAA1H5LD,66,1,2026-02-28,,Active
231,RRSAU1861UAA1H5LD,17,1,2026-07-19,2027-08-12,Completed
49,RSCLRPYKP8F8SZMRD,113,1,2018-07-12,2018-07-15,Cancelled
47,RSCLRPYKP8F8SZMRD,96,1,2021-08-03,2022-07-21,Completed
48,RSCLRPYKP8F8SZMRD,212,1,2022-05-01,2022-11-29,Completed
934,RSDWWKAR60RYWX19J,189,3,2025-09-12,2027-03-20,Completed
51,RSX3WMCSBNKY9CWNW,150,2,2017-11-06,2019-03-01,Completed
52,RSX3WMCSBNKY9CWNW,3,2,2018-12-18,2019-10-08,Completed
53,RSX3WMCSBNKY9CWNW,82,2,2020-05-28,2021-05-07,Completed
54,RSX3WMCSBNKY9CWNW,114,2,2023-05-01,2023-05-06,Cancelled
621,RXJ2C9PFRT1243AN5,178,1,2023-08-28,2024-12-09,Completed
622,RXJ2C9PFRT1243AN5,106,1,2025-10-05,,Active
620,RXJ2C9PFRT1243AN5,129,1,2026-04-11,2028-01-11,Completed
475,RYCEPWD79C9MW9E40,14,2,2018-01-04,2018-09-30,Completed
476,RYCEPWD79C9MW9E40,164,2,2021-11-01,2022-07-19,Completed
477,RYCEPWD79C9MW9E40,51,2,2026-01-29,2026-12-19,Completed
795,S0K9M5TM0NCYM0M02,77,1,2022-11-05,2023-03-01,Completed
793,S0K9M5TM0NCYM0M02,77,1,2025-12-29,2026-02-16,Completed
794,S0K9M5TM0NCYM0M02,77,1,2026-04-22,2028-02-10,Completed
383,S0UA7ZWCSBUYLWL6L,193,3,2022-07-06,2024-05-27,Completed
384,S0UA7ZWCSBUYLWL6L,134,3,2022-07-17,2023-07-19,Completed
761,S4PKLMC2TBK9TY747,121,1,2024-02-29,2024-10-29,Completed
762,S4PKLMC2TBK9TY747,121,1,2025-10-16,,Active
91,S822W0WFXX4EZB8DA,54,1,2018-11-16,2019-07-09,Completed
92,S822W0WFXX4EZB8DA,157,1,2025-12-22,,Active
786,SBB4YMDKSLC1Z1BGE,112,3,2018-08-20,2019-10-27,Completed
787,SBB4YMDKSLC1Z1BGE,55,3,2025-10-11,,Active
846,SDD61K8LYDSLDZ02S,85,1,2019-06-09,2019-06-10,Cancelled
316,SHCLPFAU2EKUZT1K2,145,4,2017-05-05,2018-05-31,Completed
317,SHCLPFAU2EKUZT1K2,211,4,2020-04-27,2020-10-07,Completed
606,SKF4XFE1FZAKRF06U,200,2,2017-08-21,2018-04-19,Completed
607,SKF4XFE1FZAKRF06U,31,2,2018-06-15,2019-02-13,Completed
608,SKF4XFE1FZAKRF06U,170,2,2025-01-26,2025-07-16,Completed
4,SLPJURW61WAHZ5WA2,97,1,2026-04-19,2027-10-28,Completed
280,SMLVFX45EUJ6CCATB,220,1,2018-02-17,2018-10-25,Completed
281,SMLVFX45EUJ6CCATB,47,1,2025-08-05,2026-02-03,Completed
173,SMTVNJDV0HTB5JSNE,196,2,2025-06-10,2026-03-16,Completed
499,SNLY6B13B7ZJNY06Z,47,1,2021-08-07,2023-01-05,Completed
737,SNVFRKYZX076DC4CA,13,3,2019-03-07,2019-05-02,Completed
739,SNVFRKYZX076DC4CA,189,3,2022-11-18,2023-08-09,Completed
738,SNVFRKYZX076DC4CA,79,3,2024-03-22,2025-06-30,Completed
400,SNW8C1U51KUUXJXYZ,200,2,2024-03-16,2025-12-16,Completed
401,SNW8C1U51KUUXJXYZ,159,2,2026-03-04,2026-03-07,Cancelled
1038,SUR685PGM6Y7R8AGV,149,2,2022-12-24,2022-12-29,Cancelled
67,SZX3C2SKBGB7U9UJ1,42,4,2023-01-19,2024-09-09,Completed
68,SZX3C2SKBGB7U9UJ1,43,4,2026-06-09,,Active
66,SZX3C2SKBGB7U9UJ1,68,4,2026-07-07,2028-04-29,Completed
775,T12D3MTMVYJS4KMUY,117,4,2017-09-03,2018-10-20,Completed
777,T12D3MTMVYJS4KMUY,192,4,2025-10-16,2026-04-26,Completed
776,T12D3MTMVYJS4KMUY,95,4,2025-12-04,2027-08-25,Completed
892,T1WHX2NM4X17YEGGR,93,1,2018-05-17,2019-11-12,Completed
893,T1WHX2NM4X17YEGGR,130,1,2021-12-30,2022-03-17,Completed
586,T1YTTSLNZ0TJP7WBH,145,4,2024-03-14,2025-05-11,Completed
585,T1YTTSLNZ0TJP7WBH,218,4,2024-07-19,2026-01-12,Completed
421,TA6XJYAX64DX4C3DW,6,4,2021-06-14,2022-01-09,Completed
420,TA6XJYAX64DX4C3DW,175,4,2022-11-04,2023-03-02,Completed
749,TAC8CZNL63FAFVXB9,220,1,2021-04-23,2021-07-12,Completed
750,TAC8CZNL63FAFVXB9,141,1,2025-10-29,,Active
853,TAKGJYSKD8VS6UJAT,84,2,2017-01-19,2017-05-08,Completed
635,TC499S68SUJF80D9A,75,3,2017-04-23,2019-03-20,Completed
637,TC499S68SUJF80D9A,19,3,2022-12-02,2022-12-04,Cancelled
636,TC499S68SUJF80D9A,75,3,2023-02-24,2024-06-04,Completed
197,TCHHUA7GE074LAW72,86,3,2021-08-02,2021-12-28,Completed
195,TCHHUA7GE074LAW72,146,3,2023-01-18,2024-10-07,Completed
196,TCHHUA7GE074LAW72,72,3,2025-08-05,2027-04-08,Completed
432,TCHRWP16HDHHPG6CW,188,1,2019-10-09,2020-04-03,Completed
430,TCHRWP16HDHHPG6CW,121,1,2024-03-21,2025-03-05,Completed
431,TCHRWP16HDHHPG6CW,77,1,2026-04-18,2026-07-04,Completed
50,TDT6M143HEGW2YF2T,8,1,2024-07-15,2025-03-22,Completed
568,TFG1ZWFW1E7561K4A,25,1,2022-12-06,2024-08-26,Completed
566,TFG1ZWFW1E7561K4A,129,1,2023-04-25,2024-10-16,Completed
567,TFG1ZWFW1E7561K4A,144,1,2025-02-09,2025-12-01,Completed
917,TG7S0HS0GECBWSZRH,212,1,2021-10-26,2022-07-21,Completed
918,TG7S0HS0GECBWSZRH,109,1,2025-01-11,2025-05-13,Completed
916,TG7S0HS0GECBWSZRH,178,1,2025-01-20,2025-09-15,Completed
919,TG7S0HS0GECBWSZRH,132,1,2025-08-03,,Active
1104,TJ7EACGGYVVS9YWDB,124,3,2016-08-28,2016-10-08,Completed
1103,TJ7EACGGYVVS9YWDB,28,3,2018-11-28,2019-02-17,Completed
1105,TJ7EACGGYVVS9YWDB,61,3,2025-12-06,2026-01-17,Completed
938,TLUDKXVFF225XF89Y,79,3,2018-11-06,2020-02-03,Completed
939,TLUDKXVFF225XF89Y,13,3,2021-01-25,2021-03-01,Completed
328,TLVYM61AN0JB0VUTV,133,3,2018-08-11,2019-10-29,Completed
326,TLVYM61AN0JB0VUTV,53,3,2021-06-29,2022-01-19,Completed
327,TLVYM61AN0JB0VUTV,189,3,2022-02-24,2023-06-09,Completed
329,TLVYM61AN0JB0VUTV,190,3,2025-07-28,,Active
513,TN9ZE6BFFTMSC0RJL,149,2,2024-01-06,2025-01-15,Completed
429,TSXGBDE47TF7BNGJX,191,3,2017-04-07,2017-04-20,Cancelled
426,TSXGBDE47TF7BNGJX,146,3,2024-06-10,2024-07-21,Completed
428,TSXGBDE47TF7BNGJX,45,3,2025-12-31,2026-12-28,Completed
427,TSXGBDE47TF7BNGJX,61,3,2026-06-11,2027-09-23,Completed
154,TU77FFKG4X58SGNVY,219,1,2016-11-02,2017-08-10,Completed
155,TU77FFKG4X58SGNVY,54,1,2019-07-14,2019-07-22,Cancelled
153,TU77FFKG4X58SGNVY,58,1,2022-01-28,2022-05-21,Completed
931,TVYA14261MBX8TJ84,116,1,2026-02-02,,Active
744,TX24XJV8GDRXWA07C,88,2,2018-11-29,2019-12-26,Completed
746,TX24XJV8GDRXWA07C,88,2,2022-10-24,2023-02-27,Completed
745,TX24XJV8GDRXWA07C,3,2,2025-07-29,2026-08-02,Completed
171,TXTP0CUXKLTG3UNX4,130,1,2020-05-03,2020-05-12,Cancelled
670,TZZUEAG4ARUM9Y798,45,3,2023-05-06,2024-05-02,Completed
671,TZZUEAG4ARUM9Y798,73,3,2025-10-22,2027-08-01,Completed
672,TZZUEAG4ARUM9Y798,173,3,2026-01-24,,Active
862,U4APEC9LGZULCSFMV,146,3,2026-03-30,,Active
712,UHC0U23HCMG5MSED7,152,3,2022-07-20,2023-01-01,Completed
711,UHC0U23HCMG5MSED7,186,3,2024-02-14,2025-04-22,Completed
704,UJUABUD6PAHHNMK7Z,6,4,2017-12-06,2018-12-16,Completed
703,UJUABUD6PAHHNMK7Z,38,4,2018-04-25,2018-09-18,Completed
702,UJUABUD6PAHHNMK7Z,20,4,2022-01-12,2023-01-29,Completed
705,UJUABUD6PAHHNMK7Z,162,4,2022-02-23,2022-04-28,Completed
344,ULVL0FZ991VCR2EMS,186,3,2023-12-28,2025-07-21,Completed
345,ULVL0FZ991VCR2EMS,197,3,2025-08-01,,Active
331,UR2T16XNXLC84GZ2F,16,2,2023-11-23,2025-04-26,Completed
330,UR2T16XNXLC84GZ2F,51,2,2025-01-11,2026-04-09,Completed
332,UR2T16XNXLC84GZ2F,91,2,2025-10-01,,Active
1065,UTHT8XMLXXWUMNZEV,211,4,2018-08-23,2019-07-16,Completed
1063,UTHT8XMLXXWUMNZEV,192,4,2021-03-22,2022-08-25,Completed
1064,UTHT8XMLXXWUMNZEV,102,4,2021-06-19,2023-05-17,Completed
1062,UTHT8XMLXXWUMNZEV,211,4,2026-02-07,2027-10-15,Completed
543,UUHTLMXA6UJ4LPT14,79,4,2022-11-19,2023-05-13,Completed
544,UUHTLMXA6UJ4LPT14,2,4,2026-01-01,2026-05-29,Completed
576,UWDA0W46ETMSXGEBE,79,3,2018-04-03,2019-05-23,Completed
575,UWDA0W46ETMSXGEBE,189,3,2021-12-28,2023-01-11,Completed
768,UWY9L1HJKCV5Y1GC9,188,1,2017-10-30,2019-05-15,Completed
766,UWY9L1HJKCV5Y1GC9,188,1,2018-08-28,2020-04-04,Completed
767,UWY9L1HJKCV5Y1GC9,77,1,2018-11-17,2020-03-04,Completed
765,UWY9L1HJKCV5Y1GC9,77,1,2019-12-22,2021-01-03,Completed
883,V1RXWZ1SJ0WSPB7H7,78,3,2021-11-20,2023-02-07,Completed
884,V1RXWZ1SJ0WSPB7H7,151,3,2026-06-24,,Active
527,V4BAX0951WVKTTWXZ,10,3,2022-10-29,2022-12-05,Completed
528,V4BAX0951WVKTTWXZ,34,3,2026-04-14,,Active
277,VCG10G65EGXJDZVB1,94,2,2017-10-02,2019-01-04,Completed
278,VCG10G65EGXJDZVB1,149,2,2018-12-25,2020-10-21,Completed
587,VECRMWSXRSP3LNFHY,126,2,2016-08-28,2018-03-25,Completed
589,VECRMWSXRSP3LNFHY,16,2,2016-11-22,2017-02-22,Completed
588,VECRMWSXRSP3LNFHY,65,2,2017-12-01,2018-08-23,Completed
1054,VGE2G51HP4KPYHJMH,164,2,2020-05-24,2022-03-22,Completed
1055,VGE2G51HP4KPYHJMH,164,2,2021-08-19,2023-06-15,Completed
904,VH7KZGTBPFKAG2YKS,75,3,2025-12-21,,Active
123,VJV8M2T01S1MEVG69,8,1,2016-12-06,2018-09-05,Completed
121,VJV8M2T01S1MEVG69,210,1,2018-02-16,2019-03-01,Completed
122,VJV8M2T01S1MEVG69,85,1,2020-03-05,2020-07-10,Completed
1084,VK95JX65X587LNVFB,149,1,2026-02-17,2027-06-16,Completed
1085,VK95JX65X587LNVFB,149,1,2026-04-21,,Active
820,VLJFSRS8S4HB7KXLC,77,1,2018-10-06,2020-02-18,Completed
821,VLJFSRS8S4HB7KXLC,77,1,2023-12-06,2025-11-09,Completed
848,VLZP3RJBTHXBRH5U2,13,3,2019-03-12,2020-02-25,Completed
847,VLZP3RJBTHXBRH5U2,13,3,2026-06-13,2027-12-07,Completed
521,VP13XRRBMSHZFTXUK,151,3,2020-07-20,2021-01-24,Completed
482,VTVUSVFBJWNZ2KCWE,106,1,2018-02-27,2019-03-19,Completed
483,VTVUSVFBJWNZ2KCWE,208,1,2026-04-01,,Active
522,VV7TTPS03MW2A1S24,12,2,2025-08-27,2027-05-21,Completed
653,VVK13FSYRVDC63G3A,201,1,2019-07-19,2019-09-06,Completed
652,VVK13FSYRVDC63G3A,110,1,2022-04-30,2023-09-17,Completed
654,VVK13FSYRVDC63G3A,50,1,2026-06-12,,Active
114,W0B1PHH5BTK31LWZL,64,2,2022-09-02,2023-10-22,Completed
720,W1LVYBJ9VV3BL8AMK,126,2,2017-11-05,2018-10-21,Completed
722,W1LVYBJ9VV3BL8AMK,31,2,2022-10-01,2022-12-27,Completed
721,W1LVYBJ9VV3BL8AMK,200,2,2023-06-25,2025-04-11,Completed
504,W31RABYX3EPXLCFU8,83,1,2025-07-11,2025-11-25,Completed
505,W31RABYX3EPXLCFU8,47,1,2025-08-08,,Active
503,W31RABYX3EPXLCFU8,121,1,2025-10-02,2025-12-17,Completed
1045,W3A6PF5GKU7T6BHLR,205,1,2025-11-11,2027-10-01,Completed
411,W4BJ4BSSS87HZNJUR,11,2,2017-07-11,2018-01-20,Completed
410,W4BJ4BSSS87HZNJUR,64,2,2021-03-29,2021-05-15,Completed
1001,WC9ARY6S0CM8KJ6AW,84,4,2021-10-20,2023-06-25,Completed
999,WC9ARY6S0CM8KJ6AW,84,4,2023-08-28,2025-03-02,Completed
1000,WC9ARY6S0CM8KJ6AW,79,4,2026-07-01,2026-12-28,Completed
422,WE432WMDEPZVR7BD4,144,1,2017-11-15,2019-07-19,Completed
423,WE432WMDEPZVR7BD4,201,1,2018-02-08,2018-02-19,Cancelled
957,WE8TWUFG81M9PGCTS,21,1,2021-04-30,2022-07-15,Completed
956,WE8TWUFG81M9PGCTS,130,1,2025-12-03,2027-10-19,Completed
57,WEM80NW7LN33Z41ZU,141,1,2018-02-08,2019-01-24,Completed
796,WF0TYJ0WWW4CA1HYT,3,2,2024-07-09,2025-08-22,Completed
797,WF0TYJ0WWW4CA1HYT,200,2,2025-12-14,2027-10-09,Completed
1061,WGDNEMANL8VHT0R8F,20,4,2022-07-03,2022-11-12,Completed
1060,WGDNEMANL8VHT0R8F,20,4,2024-09-24,2026-01-26,Completed
425,WKZ3SEEJRHFZW0XC4,5,1,2023-02-10,2023-12-07,Completed
424,WKZ3SEEJRHFZW0XC4,111,1,2025-03-12,2025-07-11,Completed
836,WNYNRTW8DKMV6W4RL,61,3,2020-10-31,2021-09-01,Completed
311,WP6271URF5EHJ11GP,101,1,2018-06-16,2018-12-08,Completed
312,WP6271URF5EHJ11GP,24,1,2021-05-22,2022-04-29,Completed
479,WPSK2DJTXEDBCZ9NZ,26,3,2022-02-27,2023-01-06,Completed
478,WPSK2DJTXEDBCZ9NZ,151,3,2022-12-23,2023-07-24,Completed
310,WYF2MZT16NKXEF3MX,42,4,2023-11-19,2025-08-11,Completed
658,WZU9MUGD4HGK48WHM,44,1,2018-11-11,2020-02-07,Completed
657,WZU9MUGD4HGK48WHM,121,1,2019-09-02,2021-05-21,Completed
656,WZU9MUGD4HGK48WHM,121,1,2024-09-16,2024-11-18,Completed
874,X00F5C4DR0L5K5Y1L,13,3,2017-08-03,2017-10-13,Completed
873,X00F5C4DR0L5K5Y1L,79,3,2017-10-23,2017-12-03,Completed
966,X39AX4HPAS5G59P9R,124,3,2019-01-09,2020-04-16,Completed
965,X39AX4HPAS5G59P9R,86,3,2022-10-15,2023-01-30,Completed
959,X4PFUE3ZN72AGPN4X,171,3,2018-10-04,2019-09-02,Completed
960,X4PFUE3ZN72AGPN4X,18,3,2025-08-31,,Active
1099,X7XWZ9TMJS312PW68,22,2,2022-03-10,2022-12-31,Completed
1098,X7XWZ9TMJS312PW68,65,2,2023-08-08,2024-07-31,Completed
1100,X7XWZ9TMJS312PW68,170,2,2026-04-29,,Active
436,X9GEZBE5SFM6W3YXF,136,1,2019-02-19,2020-02-24,Completed
433,X9GEZBE5SFM6W3YXF,103,1,2022-01-14,2022-09-25,Completed
