ScoreID,DriverID,ScoreMonth,ScoreYear,StartingScore,TotalPenalty,HarshBrakingCount,SpeedingCount,FatigueWarningCount,CriticalEventCount,FinalScore,RequiresCoaching,AssignmentBlocked
1024,64,8,2022,100,10,0,1,0,0,90,False,False
1025,64,9,2018,100,20,1,1,0,0,80,False,False
1026,64,10,2019,100,10,0,0,0,0,90,False,False
1027,64,11,2019,100,10,0,0,0,0,90,False,False
1028,64,11,2022,100,20,0,1,0,0,80,False,False
1029,64,12,2016,100,10,0,1,0,0,90,False,False
1030,64,12,2017,100,10,0,0,0,0,90,False,False
1031,64,12,2022,100,10,0,1,0,0,90,False,False
1032,67,1,2018,100,20,0,0,1,0,80,False,False
1033,67,1,2026,100,5,0,0,0,0,95,False,False
1034,67,2,2018,100,35,0,1,1,0,65,True,False
1035,67,2,2025,100,15,1,0,0,0,85,False,False
1036,67,2,2026,100,10,0,0,0,0,90,False,False
1037,67,3,2019,100,10,0,0,0,0,90,False,False
1038,67,3,2025,100,10,0,1,0,0,90,False,False
1039,67,4,2025,100,20,0,0,1,0,80,False,False
1040,67,5,2017,100,10,0,0,0,0,90,False,False
1041,67,5,2019,100,10,0,1,0,0,90,False,False
1042,67,6,2018,100,10,0,1,0,0,90,False,False
1043,67,6,2019,100,10,0,0,0,0,90,False,False
1044,67,6,2026,100,10,0,1,0,0,90,False,False
1045,67,7,2017,100,20,0,0,0,0,80,False,False
1046,67,8,2017,100,5,0,0,0,0,95,False,False
1047,67,11,2017,100,10,0,1,0,0,90,False,False
1048,67,11,2025,100,30,0,0,1,0,70,False,False
1049,67,12,2025,100,10,0,0,0,0,90,False,False
1050,68,1,2021,100,15,0,0,0,0,85,False,False
1051,68,1,2027,100,10,0,1,0,0,90,False,False
1052,68,2,2022,100,20,0,0,0,0,80,False,False
1053,68,2,2023,100,10,0,0,0,0,90,False,False
1054,68,2,2026,100,10,1,0,0,0,90,False,False
1055,68,3,2020,100,20,0,0,1,0,80,False,False
1056,68,3,2026,100,10,0,0,0,0,90,False,False
1057,68,4,2018,100,10,0,1,0,0,90,False,False
1058,68,4,2019,100,20,0,0,0,0,80,False,False
1059,68,4,2021,100,30,1,0,1,0,70,False,False
1060,68,4,2026,100,10,0,1,0,0,90,False,False
1061,68,4,2027,100,10,0,1,0,0,90,False,False
1062,68,5,2021,100,20,0,0,1,0,80,False,False
1063,68,5,2026,100,10,1,0,0,0,90,False,False
1064,68,5,2027,100,5,0,0,0,0,95,False,False
1065,68,6,2018,100,10,0,0,0,0,90,False,False
1066,68,6,2020,100,10,0,0,0,0,90,False,False
1067,68,6,2026,100,10,0,1,0,0,90,False,False
1068,68,7,2019,100,10,1,0,0,0,90,False,False
1069,68,7,2020,100,10,1,0,0,0,90,False,False
1070,68,7,2021,100,10,0,0,0,0,90,False,False
1071,68,7,2022,100,20,0,0,1,0,80,False,False
1072,68,8,2020,100,10,0,0,0,0,90,False,False
1073,68,8,2026,100,10,1,0,0,0,90,False,False
1074,68,8,2027,100,10,0,1,0,0,90,False,False
1075,68,9,2019,100,20,0,0,0,0,80,False,False
1076,68,9,2020,100,10,1,0,0,0,90,False,False
1077,68,9,2022,100,20,0,0,0,0,80,False,False
1078,68,9,2026,100,10,0,0,0,0,90,False,False
1079,68,10,2020,100,20,0,0,1,0,80,False,False
1080,68,10,2026,100,20,0,0,1,0,80,False,False
1081,68,11,2020,100,10,0,1,0,0,90,False,False
1082,68,11,2022,100,10,1,0,0,0,90,False,False
1083,68,12,2017,100,5,0,0,0,0,95,False,False
1084,68,12,2020,100,15,0,0,0,0,85,False,False
1085,69,1,2019,100,10,0,1,0,0,90,False,False
1086,69,1,2021,100,40,0,0,1,0,60,True,False
1087,69,1,2027,100,10,1,0,0,0,90,False,False
1088,69,2,2018,100,5,0,0,0,0,95,False,False
1089,69,2,2023,100,5,0,0,0,0,95,False,False
1090,69,2,2024,100,30,0,1,1,0,70,False,False
1091,69,3,2018,100,15,1,0,0,0,85,False,False
1092,69,3,2022,100,10,0,0,0,0,90,False,False
1093,69,3,2023,100,10,0,0,0,0,90,False,False
1094,69,3,2024,100,5,0,0,0,0,95,False,False
1095,69,4,2018,100,15,0,0,0,0,85,False,False
1096,69,4,2022,100,10,0,0,0,0,90,False,False
1097,69,4,2027,100,10,0,1,0,0,90,False,False
1098,69,5,2022,100,30,0,1,1,0,70,False,False
1099,69,6,2021,100,10,1,0,0,0,90,False,False
1100,69,7,2019,100,5,0,0,0,0,95,False,False
1101,69,7,2022,100,5,0,0,0,0,95,False,False
1102,69,7,2023,100,5,0,0,0,0,95,False,False
1103,69,7,2027,100,5,0,0,0,0,95,False,False
1104,69,8,2019,100,10,0,0,0,0,90,False,False
1105,69,8,2023,100,5,0,0,0,0,95,False,False
1106,69,8,2026,100,10,0,0,0,0,90,False,False
1107,69,8,2027,100,10,0,1,0,0,90,False,False
1108,69,9,2022,100,5,0,0,0,0,95,False,False
1109,69,10,2026,100,10,0,0,0,0,90,False,False
1110,69,10,2027,100,10,1,0,0,0,90,False,False
1111,69,11,2019,100,10,1,0,0,0,90,False,False
1112,69,12,2020,100,35,3,0,0,0,65,True,False
1113,69,12,2021,100,20,0,0,1,0,80,False,False
1114,69,12,2022,100,10,0,0,0,0,90,False,False
1115,71,1,2019,100,30,0,1,0,0,70,False,False
1116,71,1,2023,100,35,1,1,0,0,65,True,False
1117,71,1,2026,100,70,2,3,0,0,30,True,True
1118,71,2,2019,100,20,2,0,0,0,80,False,False
1119,71,2,2020,100,30,2,0,0,0,70,False,False
1120,71,2,2025,100,20,2,0,0,0,80,False,False
1121,71,2,2026,100,10,0,1,0,0,90,False,False
1122,71,3,2019,100,35,0,1,0,0,65,True,False
1123,71,3,2024,100,5,0,0,0,0,95,False,False
1124,71,4,2024,100,15,1,0,0,0,85,False,False
1125,71,4,2026,100,10,0,0,0,0,90,False,False
1126,71,5,2017,100,65,0,1,2,0,35,True,True
1127,71,5,2019,100,20,0,2,0,0,80,False,False
1128,71,5,2020,100,10,0,1,0,0,90,False,False
1129,71,5,2024,100,50,1,0,2,0,50,True,False
1130,71,5,2027,100,10,1,0,0,0,90,False,False
1131,71,6,2017,100,30,1,1,0,0,70,False,False
1132,71,6,2019,100,20,0,0,0,0,80,False,False
1133,71,6,2022,100,30,1,0,0,0,70,False,False
1134,71,6,2025,100,35,0,0,1,0,65,True,False
1135,71,7,2019,100,10,0,0,0,0,90,False,False
1136,71,7,2020,100,5,0,0,0,0,95,False,False
1137,71,8,2019,100,20,0,0,0,0,80,False,False
1138,71,8,2024,100,25,0,0,1,0,75,False,False
1139,71,9,2026,100,5,0,0,0,0,95,False,False
1140,71,10,2019,100,10,0,0,0,0,90,False,False
1141,71,10,2025,100,25,0,1,0,0,75,False,False
1142,71,11,2019,100,10,1,0,0,0,90,False,False
1143,71,11,2026,100,10,1,0,0,0,90,False,False
1144,71,12,2018,100,10,0,0,0,0,90,False,False
1145,71,12,2022,100,20,0,0,0,0,80,False,False
1146,71,12,2025,100,10,1,0,0,0,90,False,False
1147,72,1,2018,100,20,0,2,0,0,80,False,False
1148,72,1,2019,100,30,1,0,1,0,70,False,False
1149,72,1,2022,100,10,0,0,0,0,90,False,False
1150,72,2,2018,100,10,0,1,0,0,90,False,False
1151,72,2,2019,100,20,0,0,1,0,80,False,False
1152,72,2,2021,100,10,1,0,0,0,90,False,False
1153,72,4,2019,100,35,0,0,1,0,65,True,False
1154,72,5,2018,100,15,0,0,0,0,85,False,False
1155,72,5,2019,100,20,1,0,0,0,80,False,False
1156,72,5,2023,100,20,0,0,1,0,80,False,False
1157,72,6,2019,100,5,0,0,0,0,95,False,False
1158,72,6,2025,100,20,0,0,1,0,80,False,False
1159,72,7,2018,100,10,0,0,0,0,90,False,False
1160,72,7,2021,100,20,0,1,0,0,80,False,False
1161,72,7,2023,100,20,0,0,1,0,80,False,False
1162,72,7,2025,100,10,0,0,0,0,90,False,False
1163,72,8,2018,100,20,0,0,1,0,80,False,False
1164,72,8,2019,100,10,0,0,0,0,90,False,False
1165,72,8,2023,100,25,0,0,0,0,75,False,False
1166,72,9,2017,100,10,1,0,0,0,90,False,False
1167,72,9,2021,100,5,0,0,0,0,95,False,False
1168,72,10,2017,100,10,1,0,0,0,90,False,False
1169,72,10,2022,100,10,0,1,0,0,90,False,False
1170,72,10,2025,100,10,0,1,0,0,90,False,False
1171,72,11,2017,100,5,0,0,0,0,95,False,False
1172,72,11,2018,100,25,0,0,0,0,75,False,False
1173,72,11,2025,100,5,0,0,0,0,95,False,False
1174,73,4,2026,100,10,0,0,0,0,90,False,False
1175,73,5,2026,100,10,0,1,0,0,90,False,False
1176,73,7,2026,100,20,0,0,0,0,80,False,False
1177,73,10,2025,100,10,0,0,0,0,90,False,False
1178,73,12,2025,100,10,0,0,0,0,90,False,False
1179,74,1,2020,100,10,0,1,0,0,90,False,False
1180,74,1,2022,100,30,1,1,0,0,70,False,False
1181,74,1,2023,100,40,1,3,0,0,60,True,False
1182,74,1,2024,100,45,1,1,1,0,55,True,False
1183,74,2,2018,100,20,0,0,1,0,80,False,False
1184,74,2,2019,100,10,0,0,0,0,90,False,False
1185,74,2,2020,100,20,1,0,0,0,80,False,False
1186,74,2,2023,100,20,1,1,0,0,80,False,False
1187,74,2,2025,100,20,1,0,0,0,80,False,False
1188,74,3,2018,100,10,0,1,0,0,90,False,False
1189,74,3,2020,100,5,0,0,0,0,95,False,False
1190,74,3,2021,100,10,1,0,0,0,90,False,False
1191,74,3,2022,100,20,0,1,0,0,80,False,False
1192,74,3,2023,100,40,0,0,0,0,60,True,False
1193,74,3,2024,100,20,0,0,1,0,80,False,False
1194,74,4,2017,100,10,0,0,0,0,90,False,False
1195,74,4,2020,100,20,0,2,0,0,80,False,False
1196,74,4,2021,100,10,0,0,0,0,90,False,False
1197,74,4,2023,100,30,0,0,0,0,70,False,False
1198,74,4,2024,100,20,0,2,0,0,80,False,False
1199,74,4,2026,100,30,0,1,1,0,70,False,False
1200,74,5,2020,100,45,0,0,2,0,55,True,False
1201,74,5,2022,100,25,0,0,1,0,75,False,False
1202,74,5,2023,100,10,0,0,0,0,90,False,False
1203,74,5,2025,100,20,0,0,1,0,80,False,False
1204,74,5,2026,100,25,0,1,0,0,75,False,False
1205,74,6,2018,100,10,1,0,0,0,90,False,False
1206,74,6,2020,100,10,0,1,0,0,90,False,False
1207,74,6,2021,100,10,0,1,0,0,90,False,False
1208,74,6,2022,100,30,0,1,0,0,70,False,False
1209,74,6,2023,100,10,1,0,0,0,90,False,False
1210,74,6,2025,100,15,0,1,0,0,85,False,False
1211,74,7,2017,100,20,0,0,1,0,80,False,False
1212,74,7,2018,100,15,0,0,0,0,85,False,False
1213,74,7,2020,100,35,1,2,0,0,65,True,False
1214,74,7,2021,100,20,0,2,0,0,80,False,False
1215,74,7,2022,100,20,0,1,0,0,80,False,False
1216,74,7,2023,100,10,1,0,0,0,90,False,False
1217,74,7,2025,100,40,0,1,1,0,60,True,False
1218,74,7,2026,100,10,1,0,0,0,90,False,False
1219,74,8,2017,100,15,0,0,0,0,85,False,False
1220,74,8,2021,100,75,0,3,1,0,25,True,True
1221,74,8,2022,100,10,0,0,0,0,90,False,False
1222,74,8,2023,100,20,0,0,1,0,80,False,False
1223,74,8,2024,100,10,1,0,0,0,90,False,False
1224,74,8,2025,100,35,1,0,1,0,65,True,False
1225,74,9,2020,100,10,0,1,0,0,90,False,False
1226,74,9,2021,100,25,0,0,0,0,75,False,False
1227,74,9,2022,100,55,0,1,1,0,45,True,True
1228,74,9,2023,100,80,0,4,2,0,20,True,True
1229,74,9,2025,100,25,0,0,0,0,75,False,False
1230,74,10,2016,100,35,2,0,0,0,65,True,False
1231,74,10,2021,100,5,0,0,0,0,95,False,False
1232,74,10,2022,100,10,0,0,0,0,90,False,False
1233,74,10,2023,100,40,0,1,0,0,60,True,False
1234,74,10,2025,100,20,0,1,0,0,80,False,False
1235,74,11,2016,100,15,0,1,0,0,85,False,False
1236,74,11,2017,100,5,0,0,0,0,95,False,False
1237,74,11,2020,100,5,0,0,0,0,95,False,False
1238,74,11,2021,100,15,1,0,0,0,85,False,False
1239,74,11,2022,100,30,0,1,0,0,70,False,False
1240,74,11,2024,100,10,0,0,0,0,90,False,False
1241,74,11,2025,100,10,1,0,0,0,90,False,False
1242,74,12,2019,100,10,0,1,0,0,90,False,False
1243,74,12,2020,100,10,1,0,0,0,90,False,False
1244,74,12,2021,100,20,0,2,0,0,80,False,False
1245,74,12,2022,100,5,0,0,0,0,95,False,False
1246,74,12,2023,100,25,0,1,0,0,75,False,False
1247,74,12,2025,100,30,0,0,0,0,70,False,False
1248,75,6,2026,100,35,0,1,0,0,65,True,False
1249,75,7,2026,100,20,0,0,1,0,80,False,False
1250,76,1,2021,100,10,1,0,0,0,90,False,False
1251,76,2,2021,100,5,0,0,0,0,95,False,False
1252,76,4,2024,100,20,1,0,0,0,80,False,False
1253,76,4,2025,100,10,0,0,0,0,90,False,False
1254,76,5,2021,100,5,0,0,0,0,95,False,False
1255,76,5,2025,100,10,0,1,0,0,90,False,False
1256,76,5,2026,100,10,0,1,0,0,90,False,False
1257,76,6,2020,100,10,0,0,0,0,90,False,False
1258,76,6,2024,100,20,1,0,0,0,80,False,False
1259,76,6,2026,100,10,1,0,0,0,90,False,False
1260,76,7,2020,100,10,0,1,0,0,90,False,False
1261,76,7,2025,100,10,0,1,0,0,90,False,False
1262,76,7,2026,100,20,0,0,0,0,80,False,False
1263,76,8,2018,100,10,0,1,0,0,90,False,False
1264,76,8,2020,100,30,0,1,1,0,70,False,False
1265,76,8,2023,100,20,0,0,1,0,80,False,False
1266,76,8,2025,100,15,0,1,0,0,85,False,False
1267,76,9,2020,100,10,1,0,0,0,90,False,False
1268,76,9,2023,100,10,0,1,0,0,90,False,False
1269,76,10,2023,100,10,1,0,0,0,90,False,False
1270,76,11,2018,100,50,0,1,1,0,50,True,False
1271,76,12,2018,100,10,0,0,0,0,90,False,False
1272,76,12,2023,100,10,0,0,0,0,90,False,False
1273,77,1,2025,100,10,0,1,0,0,90,False,False
1274,77,3,2026,100,10,1,0,0,0,90,False,False
1275,77,5,2024,100,10,1,0,0,0,90,False,False
1276,77,5,2026,100,20,0,0,1,0,80,False,False
1277,77,6,2026,100,10,0,1,0,0,90,False,False
1278,77,7,2024,100,10,0,0,0,0,90,False,False
1279,77,7,2026,100,10,0,1,0,0,90,False,False
1280,77,8,2024,100,60,0,2,2,0,40,True,True
1281,78,5,2026,100,10,0,0,0,0,90,False,False
1282,78,7,2026,100,10,0,1,0,0,90,False,False
1283,78,11,2025,100,20,1,0,0,0,80,False,False
1284,80,5,2026,100,10,0,1,0,0,90,False,False
1285,80,6,2026,100,20,0,0,1,0,80,False,False
1286,80,7,2026,100,20,1,1,0,0,80,False,False
1287,82,1,2024,100,10,0,0,0,0,90,False,False
1288,82,2,2024,100,10,1,0,0,0,90,False,False
1289,82,3,2021,100,20,0,0,0,0,80,False,False
1290,82,3,2022,100,10,0,1,0,0,90,False,False
1291,82,4,2024,100,50,0,0,0,0,50,True,False
1292,82,4,2026,100,10,0,1,0,0,90,False,False
1293,82,5,2021,100,10,0,0,0,0,90,False,False
1294,82,5,2024,100,10,0,0,0,0,90,False,False
1295,82,6,2021,100,20,0,0,1,0,80,False,False
1296,82,6,2026,100,5,0,0,0,0,95,False,False
1297,82,7,2021,100,20,0,2,0,0,80,False,False
1298,82,7,2026,100,15,0,1,0,0,85,False,False
1299,82,8,2021,100,10,1,0,0,0,90,False,False
1300,82,8,2022,100,10,1,0,0,0,90,False,False
1301,82,9,2024,100,10,0,1,0,0,90,False,False
1302,82,11,2021,100,10,0,1,0,0,90,False,False
1303,82,12,2021,100,10,0,1,0,0,90,False,False
1304,84,1,2018,100,5,0,0,0,0,95,False,False
1305,84,1,2021,100,20,0,0,1,0,80,False,False
1306,84,1,2023,100,10,0,0,0,0,90,False,False
1307,84,1,2024,100,10,0,0,0,0,90,False,False
1308,84,1,2026,100,30,1,0,0,0,70,False,False
1309,84,2,2026,100,25,0,0,1,0,75,False,False
1310,84,3,2019,100,10,1,0,0,0,90,False,False
1311,84,3,2026,100,10,0,1,0,0,90,False,False
1312,84,4,2021,100,15,0,1,0,0,85,False,False
1313,84,4,2023,100,20,0,0,0,0,80,False,False
1314,84,4,2024,100,20,1,0,0,0,80,False,False
1315,84,4,2026,100,10,0,1,0,0,90,False,False
1316,84,5,2024,100,30,0,1,0,0,70,False,False
1317,84,6,2024,100,10,0,1,0,0,90,False,False
1318,84,7,2018,100,35,0,1,1,0,65,True,False
1319,84,8,2018,100,10,0,1,0,0,90,False,False
1320,84,8,2021,100,10,0,1,0,0,90,False,False
1321,84,8,2022,100,20,0,2,0,0,80,False,False
1322,84,8,2024,100,30,1,0,0,0,70,False,False
1323,84,9,2018,100,20,0,0,0,0,80,False,False
1324,84,9,2020,100,10,0,0,0,0,90,False,False
1325,84,10,2021,100,10,0,1,0,0,90,False,False
1326,84,11,2018,100,5,0,0,0,0,95,False,False
1327,84,11,2020,100,10,0,1,0,0,90,False,False
1328,84,11,2022,100,20,0,0,1,0,80,False,False
1329,84,12,2020,100,10,0,0,0,0,90,False,False
1330,84,12,2022,100,10,0,1,0,0,90,False,False
1331,85,1,2024,100,10,1,0,0,0,90,False,False
1332,85,2,2022,100,15,0,1,0,0,85,False,False
1333,85,2,2024,100,30,0,0,1,0,70,False,False
1334,85,2,2026,100,10,0,1,0,0,90,False,False
1335,85,4,2026,100,5,0,0,0,0,95,False,False
1336,85,6,2022,100,10,0,1,0,0,90,False,False
1337,85,6,2026,100,25,0,0,0,0,75,False,False
1338,85,7,2022,100,20,0,0,1,0,80,False,False
1339,85,7,2026,100,5,0,0,0,0,95,False,False
1340,85,12,2023,100,20,0,2,0,0,80,False,False
1341,85,12,2025,100,5,0,0,0,0,95,False,False
1342,86,1,2022,100,20,0,0,0,0,80,False,False
1343,86,1,2023,100,20,1,1,0,0,80,False,False
1344,86,1,2026,100,20,0,0,0,0,80,False,False
1345,86,2,2022,100,10,0,1,0,0,90,False,False
1346,86,2,2023,100,50,1,1,1,0,50,True,False
1347,86,2,2025,100,35,0,1,0,0,65,True,False
1348,86,2,2027,100,10,0,0,0,0,90,False,False
1349,86,3,2017,100,10,0,1,0,0,90,False,False
1350,86,3,2022,100,10,0,0,0,0,90,False,False
1351,86,4,2017,100,20,0,0,0,0,80,False,False
1352,86,4,2025,100,20,0,0,1,0,80,False,False
1353,86,5,2017,100,20,0,0,1,0,80,False,False
1354,86,5,2022,100,10,0,1,0,0,90,False,False
1355,86,5,2025,100,5,0,0,0,0,95,False,False
1356,86,6,2021,100,5,0,0,0,0,95,False,False
1357,86,7,2021,100,20,1,1,0,0,80,False,False
1358,86,8,2019,100,10,1,0,0,0,90,False,False
1359,86,8,2021,100,10,0,1,0,0,90,False,False
1360,86,8,2022,100,30,0,1,0,0,70,False,False
1361,86,8,2026,100,10,0,1,0,0,90,False,False
1362,86,9,2024,100,25,0,0,0,0,75,False,False
1363,86,10,2019,100,10,0,0,0,0,90,False,False
1364,86,10,2021,100,20,0,0,0,0,80,False,False
1365,86,11,2019,100,40,0,0,2,0,60,True,False
1366,86,11,2022,100,30,0,1,1,0,70,False,False
1367,86,12,2022,100,15,0,1,0,0,85,False,False
1368,87,3,2026,100,5,0,0,0,0,95,False,False
1369,87,5,2026,100,20,0,2,0,0,80,False,False
1370,87,6,2023,100,5,0,0,0,0,95,False,False
1371,87,8,2023,100,10,1,0,0,0,90,False,False
1372,87,9,2023,100,20,0,0,1,0,80,False,False
1373,87,10,2023,100,20,0,0,1,0,80,False,False
1374,87,11,2023,100,10,0,1,0,0,90,False,False
1375,87,12,2023,100,10,1,0,0,0,90,False,False
1376,89,1,2026,100,10,0,0,0,0,90,False,False
1377,89,2,2026,100,10,0,1,0,0,90,False,False
1378,89,4,2026,100,25,0,1,0,0,75,False,False
1379,89,5,2026,100,50,0,1,1,0,50,True,False
1380,89,7,2026,100,10,0,1,0,0,90,False,False
1381,89,11,2025,100,20,0,0,0,0,80,False,False
1382,89,12,2025,100,5,0,0,0,0,95,False,False
1383,91,4,2021,100,10,0,0,0,0,90,False,False
1384,91,4,2026,100,10,0,0,0,0,90,False,False
1385,91,6,2026,100,10,0,0,0,0,90,False,False
1386,91,7,2021,100,10,0,0,0,0,90,False,False
1387,91,10,2021,100,10,0,1,0,0,90,False,False
1388,92,1,2023,100,30,1,0,1,0,70,False,False
1389,92,1,2025,100,10,0,0,0,0,90,False,False
1390,92,1,2026,100,10,0,1,0,0,90,False,False
1391,92,2,2025,100,5,0,0,0,0,95,False,False
1392,92,3,2026,100,20,0,0,1,0,80,False,False
1393,92,4,2022,100,15,0,0,0,0,85,False,False
1394,92,4,2025,100,10,0,1,0,0,90,False,False
1395,92,4,2026,100,30,1,0,1,0,70,False,False
1396,92,5,2025,100,10,0,1,0,0,90,False,False
1397,92,6,2025,100,10,1,0,0,0,90,False,False
1398,92,6,2026,100,5,0,0,0,0,95,False,False
1399,92,7,2018,100,10,1,0,0,0,90,False,False
1400,92,7,2022,100,10,0,1,0,0,90,False,False
1401,92,7,2025,100,5,0,0,0,0,95,False,False
1402,92,8,2017,100,20,0,0,1,0,80,False,False
1403,92,8,2018,100,15,0,0,0,0,85,False,False
1404,92,9,2017,100,30,0,1,0,0,70,False,False
1405,92,9,2022,100,10,0,0,0,0,90,False,False
1406,92,9,2025,100,10,0,1,0,0,90,False,False
1407,92,10,2017,100,20,1,1,0,0,80,False,False
1408,92,10,2022,100,10,1,0,0,0,90,False,False
1409,92,10,2025,100,10,0,0,0,0,90,False,False
1410,92,11,2021,100,10,0,1,0,0,90,False,False
1411,92,11,2022,100,20,0,0,0,0,80,False,False
1412,92,11,2025,100,20,2,0,0,0,80,False,False
1413,92,12,2022,100,10,0,1,0,0,90,False,False
1414,92,12,2025,100,10,0,1,0,0,90,False,False
1415,93,4,2026,100,15,0,0,0,0,85,False,False
1416,93,6,2026,100,5,0,0,0,0,95,False,False
1417,93,7,2026,100,15,0,1,0,0,85,False,False
1418,94,7,2026,100,20,1,1,0,0,80,False,False
1419,95,1,2018,100,10,0,1,0,0,90,False,False
1420,95,1,2019,100,20,0,0,1,0,80,False,False
1421,95,1,2022,100,10,0,1,0,0,90,False,False
1422,95,1,2023,100,20,0,0,0,0,80,False,False
1423,95,1,2024,100,10,0,0,0,0,90,False,False
1424,95,2,2018,100,10,1,0,0,0,90,False,False
1425,95,2,2022,100,15,1,0,0,0,85,False,False
1426,95,2,2023,100,55,0,0,2,0,45,True,True
1427,95,2,2024,100,20,0,1,0,0,80,False,False
1428,95,3,2017,100,5,0,0,0,0,95,False,False
1429,95,3,2019,100,20,1,0,0,0,80,False,False
1430,95,3,2021,100,5,0,0,0,0,95,False,False
1431,95,3,2022,100,5,0,0,0,0,95,False,False
1432,95,3,2023,100,20,0,0,0,0,80,False,False
1433,95,3,2024,100,20,0,2,0,0,80,False,False
1434,95,4,2017,100,20,0,0,1,0,80,False,False
1435,95,4,2020,100,10,0,1,0,0,90,False,False
1436,95,4,2024,100,40,0,1,1,0,60,True,False
1437,95,4,2025,100,40,0,2,1,0,60,True,False
1438,95,4,2026,100,10,0,1,0,0,90,False,False
1439,95,5,2019,100,10,1,0,0,0,90,False,False
1440,95,5,2022,100,10,0,1,0,0,90,False,False
1441,95,5,2023,100,25,0,2,0,0,75,False,False
1442,95,5,2024,100,30,1,0,1,0,70,False,False
1443,95,5,2026,100,15,0,0,0,0,85,False,False
1444,95,6,2019,100,20,0,1,0,0,80,False,False
1445,95,6,2022,100,20,0,0,0,0,80,False,False
1446,95,6,2023,100,20,0,1,0,0,80,False,False
1447,95,6,2024,100,35,1,0,1,0,65,True,False
1448,95,6,2026,100,40,0,0,1,0,60,True,False
1449,95,7,2018,100,5,0,0,0,0,95,False,False
1450,95,7,2021,100,30,0,1,0,0,70,False,False
1451,95,7,2022,100,35,0,0,1,0,65,True,False
1452,95,7,2023,100,30,0,0,1,0,70,False,False
1453,95,7,2024,100,10,1,0,0,0,90,False,False
1454,95,7,2026,100,60,1,1,2,0,40,True,True
1455,95,7,2027,100,5,0,0,0,0,95,False,False
1456,95,8,2018,100,10,1,0,0,0,90,False,False
1457,95,8,2023,100,10,0,0,0,0,90,False,False
1458,95,8,2024,100,20,0,0,0,0,80,False,False
1459,95,8,2026,100,20,0,0,1,0,80,False,False
1460,95,9,2017,100,20,0,0,1,0,80,False,False
1461,95,9,2018,100,10,0,0,0,0,90,False,False
1462,95,9,2019,100,15,0,0,0,0,85,False,False
1463,95,9,2020,100,10,1,0,0,0,90,False,False
1464,95,9,2021,100,10,1,0,0,0,90,False,False
1465,95,9,2023,100,20,0,1,0,0,80,False,False
1466,95,9,2024,100,20,0,0,0,0,80,False,False
1467,95,10,2017,100,30,1,0,0,0,70,False,False
1468,95,10,2018,100,10,0,0,0,0,90,False,False
1469,95,10,2021,100,20,1,0,0,0,80,False,False
1470,95,10,2022,100,20,0,2,0,0,80,False,False
1471,95,10,2023,100,5,0,0,0,0,95,False,False
1472,95,10,2024,100,10,0,1,0,0,90,False,False
1473,95,10,2025,100,10,0,1,0,0,90,False,False
1474,95,11,2017,100,5,0,0,0,0,95,False,False
1475,95,11,2019,100,5,0,0,0,0,95,False,False
1476,95,11,2020,100,35,0,1,0,0,65,True,False
1477,95,11,2021,100,30,3,0,0,0,70,False,False
1478,95,12,2018,100,10,1,0,0,0,90,False,False
1479,95,12,2021,100,50,0,0,1,0,50,True,False
1480,95,12,2023,100,5,0,0,0,0,95,False,False
1481,95,12,2027,100,10,0,1,0,0,90,False,False
1482,96,1,2019,100,10,1,0,0,0,90,False,False
1483,96,1,2021,100,10,0,1,0,0,90,False,False
1484,96,2,2019,100,25,0,0,1,0,75,False,False
1485,96,2,2021,100,10,0,0,0,0,90,False,False
1486,96,3,2017,100,30,3,0,0,0,70,False,False
1487,96,3,2026,100,5,0,0,0,0,95,False,False
1488,96,4,2017,100,15,0,0,0,0,85,False,False
1489,96,4,2019,100,10,0,1,0,0,90,False,False
1490,96,4,2021,100,10,1,0,0,0,90,False,False
1491,96,5,2021,100,20,0,0,0,0,80,False,False
1492,96,6,2021,100,10,0,1,0,0,90,False,False
1493,96,7,2026,100,5,0,0,0,0,95,False,False
1494,96,8,2020,100,10,1,0,0,0,90,False,False
1495,96,9,2020,100,10,0,0,0,0,90,False,False
1496,96,10,2018,100,10,1,0,0,0,90,False,False
1497,96,11,2018,100,10,0,1,0,0,90,False,False
1498,97,1,2022,100,10,0,0,0,0,90,False,False
1499,97,1,2026,100,10,1,0,0,0,90,False,False
1500,97,1,2027,100,10,1,0,0,0,90,False,False
1501,97,2,2019,100,10,0,0,0,0,90,False,False
1502,97,2,2026,100,10,0,0,0,0,90,False,False
1503,97,3,2023,100,20,0,0,0,0,80,False,False
1504,97,4,2026,100,10,1,0,0,0,90,False,False
1505,97,5,2023,100,5,0,0,0,0,95,False,False
1506,97,6,2026,100,20,0,0,0,0,80,False,False
1507,97,7,2018,100,5,0,0,0,0,95,False,False
1508,97,7,2026,100,20,0,1,0,0,80,False,False
1509,97,7,2027,100,10,0,0,0,0,90,False,False
1510,97,8,2018,100,10,1,0,0,0,90,False,False
1511,97,8,2021,100,5,0,0,0,0,95,False,False
1512,97,8,2026,100,20,1,1,0,0,80,False,False
1513,97,8,2027,100,10,0,1,0,0,90,False,False
1514,97,9,2021,100,10,0,1,0,0,90,False,False
1515,97,10,2018,100,10,0,0,0,0,90,False,False
1516,97,10,2021,100,10,0,0,0,0,90,False,False
1517,97,11,2021,100,30,0,1,1,0,70,False,False
1518,97,11,2022,100,5,0,0,0,0,95,False,False
1519,97,11,2026,100,10,1,0,0,0,90,False,False
