ActivityID,JobID,ActivityNo,ActivityTypeID,DiagnosticResult,RepeatFault,WarrantyIndicator,ActivityStatus
1108,287,1,11,Routine preventive maintenance,True,False,Pending
1109,287,2,9,Tyre replacement required,True,False,Completed
1110,288,1,12,Normal wear detected,True,False,Completed
1111,288,2,8,Routine preventive maintenance,False,False,Completed
1112,288,3,7,Routine preventive maintenance,False,False,Completed
1113,288,4,5,Brake system inspection,True,False,Completed
1114,288,5,1,Cooling system checked,True,True,Completed
1115,289,1,5,Electrical fault identified,True,False,Completed
1116,289,2,7,Normal wear detected,True,True,Completed
1117,289,3,11,Engine oil replacement,True,False,Completed
1118,289,4,8,Brake system inspection,True,False,In Progress
1119,289,5,11,Brake system inspection,False,False,Completed
1120,289,6,10,Brake system inspection,False,False,Completed
1121,290,1,7,Brake system inspection,True,True,In Progress
1122,290,2,3,Routine preventive maintenance,True,True,Completed
1123,290,3,1,Tyre replacement required,False,False,Completed
1124,291,1,9,Engine oil replacement,True,False,Completed
1125,291,2,4,Tyre replacement required,True,False,Completed
1126,292,1,1,Brake system inspection,True,False,Completed
1127,292,2,2,Tyre replacement required,True,False,In Progress
1128,293,1,10,Tyre replacement required,True,False,Completed
1129,293,2,5,Normal wear detected,True,False,Completed
1130,293,3,4,Electrical fault identified,True,False,Pending
1131,293,4,2,Brake system inspection,True,True,In Progress
1132,293,5,11,Cooling system checked,False,False,Completed
1133,294,1,8,Normal wear detected,False,False,Completed
1134,294,2,8,Electrical fault identified,True,False,Pending
1135,294,3,6,Brake system inspection,True,False,In Progress
1136,294,4,9,Cooling system checked,True,False,Completed
1137,295,1,3,Routine preventive maintenance,True,False,In Progress
1138,295,2,9,Brake system inspection,True,False,Completed
1139,295,3,7,Brake system inspection,False,False,Completed
1140,295,4,8,Cooling system checked,True,False,Completed
1141,295,5,7,Brake system inspection,False,False,In Progress
1142,295,6,3,Normal wear detected,True,False,Pending
1143,296,1,12,Engine oil replacement,False,False,Completed
1144,296,2,5,Tyre replacement required,True,False,Pending
1145,296,3,7,Normal wear detected,True,False,Completed
1146,296,4,10,Engine oil replacement,True,False,Completed
1147,297,1,9,Brake system inspection,True,False,Completed
1148,297,2,9,Cooling system checked,True,False,Completed
1149,297,3,9,Engine oil replacement,True,False,Completed
1150,297,4,9,Tyre replacement required,True,True,Completed
1151,297,5,9,Normal wear detected,False,False,Completed
1152,297,6,8,Tyre replacement required,True,True,In Progress
1153,298,1,6,Tyre replacement required,True,False,Completed
1154,298,2,9,Tyre replacement required,False,False,Completed
1155,298,3,5,Cooling system checked,True,False,Pending
1156,299,1,12,Engine oil replacement,True,False,Completed
1157,299,2,3,Engine oil replacement,True,False,In Progress
1158,299,3,10,Brake system inspection,True,False,Completed
1159,299,4,8,Engine oil replacement,True,False,In Progress
1160,300,1,12,Cooling system checked,True,True,In Progress
1161,300,2,7,Brake system inspection,True,False,Pending
1162,300,3,9,Electrical fault identified,True,False,Pending
1163,300,4,12,Routine preventive maintenance,True,False,In Progress
1164,301,1,11,Cooling system checked,True,False,In Progress
1165,301,2,9,Brake system inspection,False,False,Pending
1166,301,3,1,Tyre replacement required,False,False,In Progress
1167,301,4,5,Engine oil replacement,True,False,Completed
1168,301,5,12,Normal wear detected,True,False,In Progress
1169,301,6,10,Routine preventive maintenance,True,False,Pending
1170,302,1,2,Cooling system checked,True,False,Completed
1171,302,2,10,Tyre replacement required,False,False,Pending
1172,302,3,2,Cooling system checked,False,False,Completed
1173,302,4,12,Brake system inspection,True,False,Completed
1174,302,5,9,Normal wear detected,True,False,Completed
1175,302,6,3,Routine preventive maintenance,True,False,Pending
1176,303,1,4,Tyre replacement required,False,False,Pending
1177,303,2,5,Normal wear detected,True,False,In Progress
1178,304,1,12,Tyre replacement required,True,True,In Progress
1179,304,2,2,Normal wear detected,True,False,Completed
1180,304,3,9,Engine oil replacement,False,False,In Progress
1181,304,4,5,Routine preventive maintenance,False,False,Completed
1182,304,5,4,Engine oil replacement,True,False,Pending
1183,304,6,11,Engine oil replacement,True,False,Completed
1184,305,1,6,Electrical fault identified,True,False,Completed
1185,305,2,8,Tyre replacement required,False,False,Completed
1186,306,1,9,Brake system inspection,False,False,Completed
1187,306,2,7,Routine preventive maintenance,True,False,Completed
1188,306,3,11,Electrical fault identified,False,False,Pending
1189,306,4,9,Brake system inspection,True,False,Completed
1190,307,1,5,Engine oil replacement,True,False,In Progress
1191,307,2,11,Electrical fault identified,True,False,Completed
1192,307,3,10,Normal wear detected,True,False,Completed
1193,307,4,8,Normal wear detected,True,False,In Progress
1194,308,1,7,Brake system inspection,True,False,Pending
1195,308,2,6,Brake system inspection,True,False,Completed
1196,308,3,9,Routine preventive maintenance,True,False,Pending
1197,309,1,10,Routine preventive maintenance,False,False,In Progress
1198,309,2,9,Cooling system checked,False,False,Completed
1199,309,3,2,Engine oil replacement,True,False,In Progress
1200,309,4,10,Tyre replacement required,True,False,Completed
1201,309,5,3,Tyre replacement required,True,False,Completed
1202,309,6,2,Routine preventive maintenance,True,False,Completed
1203,310,1,7,Tyre replacement required,True,False,Completed
1204,310,2,9,Normal wear detected,True,True,Completed
1205,310,3,11,Normal wear detected,True,False,Completed
1206,310,4,9,Electrical fault identified,True,False,Completed
1207,310,5,6,Electrical fault identified,False,False,Pending
1208,311,1,6,Brake system inspection,True,False,Completed
1209,311,2,1,Tyre replacement required,True,False,Completed
1210,311,3,12,Engine oil replacement,True,False,Completed
1211,311,4,10,Routine preventive maintenance,True,False,Completed
1212,311,5,7,Brake system inspection,True,False,Completed
1213,312,1,6,Routine preventive maintenance,True,False,Completed
1214,312,2,12,Routine preventive maintenance,True,False,Completed
1215,312,3,10,Routine preventive maintenance,True,False,Completed
1216,312,4,3,Normal wear detected,True,True,In Progress
1217,312,5,5,Tyre replacement required,True,False,Completed
1218,312,6,12,Tyre replacement required,True,False,Completed
1219,313,1,9,Normal wear detected,True,False,Completed
1220,313,2,7,Engine oil replacement,True,True,In Progress
1221,313,3,6,Engine oil replacement,False,False,In Progress
1222,313,4,8,Normal wear detected,True,True,Completed
1223,314,1,12,Tyre replacement required,True,False,Completed
1224,314,2,5,Engine oil replacement,True,False,Completed
1225,315,1,3,Routine preventive maintenance,True,False,Pending
1226,315,2,9,Tyre replacement required,True,False,Completed
1227,316,1,12,Routine preventive maintenance,False,False,In Progress
1228,316,2,9,Electrical fault identified,True,False,In Progress
1229,317,1,1,Engine oil replacement,True,False,Completed
1230,317,2,9,Routine preventive maintenance,True,False,In Progress
1231,317,3,6,Cooling system checked,False,False,Completed
1232,317,4,1,Routine preventive maintenance,True,False,In Progress
1233,318,1,2,Engine oil replacement,False,False,Completed
1234,318,2,10,Normal wear detected,True,False,In Progress
1235,318,3,11,Routine preventive maintenance,True,False,Pending
1236,319,1,10,Engine oil replacement,True,True,Pending
1237,319,2,6,Cooling system checked,False,False,Completed
1238,319,3,1,Electrical fault identified,True,False,Completed
1239,320,1,3,Tyre replacement required,True,False,In Progress
1240,320,2,4,Normal wear detected,True,False,Pending
1241,320,3,6,Routine preventive maintenance,True,False,In Progress
1242,320,4,4,Tyre replacement required,True,False,Completed
1243,320,5,1,Electrical fault identified,True,False,In Progress
1244,320,6,11,Tyre replacement required,True,False,Completed
1245,321,1,8,Brake system inspection,True,False,Completed
1246,321,2,8,Routine preventive maintenance,False,False,Completed
1247,321,3,12,Routine preventive maintenance,False,True,Completed
1248,321,4,3,Normal wear detected,False,False,Completed
1249,321,5,5,Cooling system checked,True,False,Completed
1250,321,6,9,Tyre replacement required,True,False,Pending
1251,322,1,6,Engine oil replacement,True,False,Completed
1252,322,2,10,Electrical fault identified,True,False,Pending
1253,322,3,8,Cooling system checked,True,False,In Progress
1254,323,1,2,Brake system inspection,True,False,Completed
1255,323,2,1,Brake system inspection,True,False,Pending
1256,323,3,7,Electrical fault identified,True,False,Pending
1257,323,4,12,Electrical fault identified,True,False,In Progress
1258,323,5,9,Cooling system checked,True,False,Completed
1259,324,1,5,Brake system inspection,True,False,In Progress
1260,324,2,2,Electrical fault identified,True,False,In Progress
1261,324,3,12,Normal wear detected,True,False,In Progress
1262,324,4,8,Routine preventive maintenance,True,False,In Progress
1263,324,5,12,Engine oil replacement,True,False,Completed
1264,325,1,7,Brake system inspection,True,False,Pending
1265,325,2,9,Cooling system checked,True,False,Completed
1266,325,3,12,Electrical fault identified,False,False,Completed
1267,325,4,7,Routine preventive maintenance,True,False,Completed
1268,325,5,7,Brake system inspection,False,False,Completed
1269,325,6,9,Engine oil replacement,True,False,In Progress
1270,326,1,1,Routine preventive maintenance,True,False,Completed
1271,326,2,11,Routine preventive maintenance,False,False,Pending
1272,326,3,7,Routine preventive maintenance,True,False,Completed
1273,326,4,3,Routine preventive maintenance,True,True,Completed
1274,326,5,5,Brake system inspection,False,False,Completed
1275,326,6,2,Engine oil replacement,True,False,In Progress
1276,327,1,3,Electrical fault identified,True,False,Completed
1277,327,2,10,Brake system inspection,True,False,Pending
1278,327,3,9,Electrical fault identified,True,False,In Progress
1279,327,4,3,Electrical fault identified,True,False,Completed
1280,328,1,3,Engine oil replacement,True,False,Completed
1281,328,2,8,Cooling system checked,True,False,Completed
1282,329,1,9,Normal wear detected,True,False,In Progress
1283,329,2,6,Normal wear detected,True,False,Completed
1284,329,3,7,Routine preventive maintenance,True,False,Completed
1285,329,4,11,Engine oil replacement,True,False,Completed
1286,329,5,9,Tyre replacement required,True,False,In Progress
1287,329,6,1,Engine oil replacement,True,False,Completed
1288,330,1,12,Normal wear detected,True,False,In Progress
1289,330,2,9,Routine preventive maintenance,False,False,In Progress
1290,330,3,1,Tyre replacement required,True,False,Pending
1291,330,4,1,Tyre replacement required,True,False,Completed
1292,330,5,5,Electrical fault identified,True,False,In Progress
1293,331,1,1,Brake system inspection,True,False,Completed
1294,331,2,10,Brake system inspection,True,False,Completed
1295,331,3,3,Electrical fault identified,True,False,Completed
1296,332,1,9,Electrical fault identified,True,False,Completed
1297,332,2,9,Routine preventive maintenance,False,False,Completed
1298,333,1,11,Engine oil replacement,True,False,Completed
1299,333,2,7,Routine preventive maintenance,True,False,Pending
1300,333,3,7,Cooling system checked,False,False,Completed
1301,333,4,3,Tyre replacement required,True,False,Completed
1302,334,1,1,Engine oil replacement,True,False,Pending
1303,334,2,7,Normal wear detected,True,False,Completed
1304,334,3,8,Tyre replacement required,False,False,In Progress
1305,335,1,12,Routine preventive maintenance,True,False,Completed
1306,335,2,3,Electrical fault identified,False,False,Pending
1307,335,3,8,Normal wear detected,True,False,Completed
1308,336,1,10,Engine oil replacement,True,False,Completed
1309,336,2,4,Cooling system checked,True,False,Completed
1310,336,3,8,Normal wear detected,True,False,In Progress
1311,336,4,4,Brake system inspection,False,False,Completed
1312,336,5,10,Engine oil replacement,True,False,Completed
1313,337,1,10,Brake system inspection,True,False,Completed
1314,337,2,2,Tyre replacement required,True,False,Completed
1315,337,3,7,Brake system inspection,True,False,Completed
1316,337,4,1,Engine oil replacement,False,False,Pending
1317,337,5,5,Engine oil replacement,True,False,Completed
1318,337,6,10,Routine preventive maintenance,True,False,Completed
1319,338,1,7,Electrical fault identified,False,False,Completed
1320,338,2,11,Tyre replacement required,True,True,Completed
1321,338,3,8,Electrical fault identified,True,False,In Progress
1322,338,4,8,Routine preventive maintenance,True,False,Completed
1323,338,5,10,Tyre replacement required,True,False,In Progress
1324,338,6,10,Engine oil replacement,False,False,Completed
1325,339,1,8,Normal wear detected,True,False,Completed
1326,339,2,12,Cooling system checked,True,False,Completed
1327,339,3,1,Cooling system checked,True,False,Pending
1328,340,1,1,Brake system inspection,True,False,Completed
1329,340,2,5,Tyre replacement required,False,False,In Progress
1330,340,3,5,Normal wear detected,False,False,Completed
1331,340,4,5,Brake system inspection,True,False,Completed
1332,340,5,9,Tyre replacement required,True,False,Completed
1333,341,1,3,Routine preventive maintenance,True,False,Completed
1334,341,2,8,Brake system inspection,True,True,Completed
1335,341,3,10,Cooling system checked,True,False,Completed
1336,341,4,12,Brake system inspection,True,False,Completed
1337,341,5,10,Cooling system checked,True,False,Completed
1338,342,1,4,Engine oil replacement,False,False,Completed
1339,342,2,12,Cooling system checked,True,False,Completed
1340,343,1,10,Engine oil replacement,False,True,Completed
1341,343,2,9,Cooling system checked,True,False,Completed
1342,343,3,2,Routine preventive maintenance,False,False,In Progress
1343,343,4,2,Tyre replacement required,True,False,Completed
1344,343,5,9,Normal wear detected,True,False,In Progress
1345,343,6,10,Tyre replacement required,True,False,Pending
1346,344,1,10,Electrical fault identified,False,False,Completed
1347,344,2,11,Cooling system checked,True,False,Completed
1348,344,3,6,Tyre replacement required,True,False,In Progress
1349,344,4,6,Cooling system checked,True,False,Pending
1350,344,5,9,Brake system inspection,True,True,Completed
1351,345,1,8,Engine oil replacement,True,True,Completed
1352,345,2,10,Normal wear detected,True,False,In Progress
1353,345,3,12,Electrical fault identified,True,True,Completed
1354,345,4,5,Brake system inspection,True,False,Pending
1355,346,1,7,Electrical fault identified,True,False,Completed
1356,346,2,12,Electrical fault identified,True,False,Completed
1357,346,3,1,Cooling system checked,True,False,Completed
1358,346,4,9,Tyre replacement required,True,False,Pending
1359,346,5,12,Brake system inspection,True,True,Completed
1360,347,1,2,Normal wear detected,True,False,In Progress
1361,347,2,7,Engine oil replacement,True,False,Pending
1362,347,3,7,Tyre replacement required,True,True,Completed
1363,347,4,10,Engine oil replacement,True,False,Completed
1364,347,5,5,Routine preventive maintenance,True,False,Completed
1365,347,6,3,Engine oil replacement,False,False,Completed
1366,348,1,1,Routine preventive maintenance,True,False,Completed
1367,348,2,12,Tyre replacement required,True,True,Completed
1368,348,3,8,Normal wear detected,True,False,Completed
1369,349,1,9,Cooling system checked,True,False,Completed
1370,349,2,1,Cooling system checked,False,False,Completed
1371,349,3,11,Routine preventive maintenance,True,False,In Progress
1372,349,4,8,Normal wear detected,True,False,Completed
1373,349,5,2,Normal wear detected,True,False,In Progress
1374,350,1,7,Normal wear detected,True,False,In Progress
1375,350,2,12,Routine preventive maintenance,True,False,Pending
1376,350,3,2,Cooling system checked,True,False,In Progress
1377,351,1,4,Normal wear detected,True,False,Pending
1378,351,2,12,Cooling system checked,True,True,In Progress
1379,351,3,5,Tyre replacement required,True,False,Pending
1380,351,4,9,Normal wear detected,False,False,Completed
1381,351,5,2,Cooling system checked,False,True,In Progress
1382,352,1,8,Normal wear detected,True,False,Completed
1383,352,2,4,Engine oil replacement,True,False,In Progress
1384,353,1,9,Engine oil replacement,True,False,Completed
1385,353,2,1,Normal wear detected,True,False,In Progress
1386,353,3,1,Tyre replacement required,True,False,Pending
1387,354,1,8,Brake system inspection,True,False,Completed
1388,354,2,3,Normal wear detected,True,False,Completed
1389,355,1,2,Routine preventive maintenance,True,False,In Progress
1390,355,2,2,Tyre replacement required,True,False,Completed
1391,355,3,11,Cooling system checked,True,False,Completed
1392,355,4,9,Routine preventive maintenance,True,False,Completed
1393,355,5,4,Tyre replacement required,False,False,Completed
1394,355,6,1,Electrical fault identified,False,False,Completed
1395,356,1,7,Normal wear detected,False,False,In Progress
1396,356,2,4,Normal wear detected,True,False,Pending
1397,356,3,8,Normal wear detected,True,False,Completed
1398,357,1,5,Electrical fault identified,True,False,Pending
1399,357,2,9,Tyre replacement required,True,False,Completed
1400,357,3,3,Electrical fault identified,True,False,Completed
1401,357,4,9,Brake system inspection,True,False,Pending
1402,358,1,11,Engine oil replacement,True,False,Completed
1403,358,2,4,Brake system inspection,True,False,Completed
1404,358,3,3,Electrical fault identified,True,False,Completed
1405,358,4,6,Electrical fault identified,True,False,Completed
1406,359,1,4,Electrical fault identified,True,False,Completed
1407,359,2,12,Routine preventive maintenance,True,False,In Progress
1408,359,3,7,Tyre replacement required,True,False,Pending
1409,360,1,5,Tyre replacement required,False,False,Completed
1410,360,2,9,Engine oil replacement,False,False,Completed
1411,360,3,9,Tyre replacement required,False,False,Completed
1412,360,4,3,Cooling system checked,True,False,In Progress
1413,360,5,1,Electrical fault identified,True,True,Completed
1414,360,6,8,Engine oil replacement,True,False,In Progress
1415,361,1,7,Tyre replacement required,True,False,Completed
1416,361,2,12,Tyre replacement required,True,False,Completed
1417,361,3,6,Routine preventive maintenance,True,False,Pending
1418,361,4,9,Normal wear detected,True,False,Completed
1419,361,5,5,Electrical fault identified,False,False,Completed
1420,362,1,8,Brake system inspection,True,False,Pending
1421,362,2,5,Brake system inspection,True,False,Pending
1422,362,3,8,Engine oil replacement,True,False,Completed
